GeneID	Length	#Reads	EC#	RPKM	Eukaryota	Archaea	Bacteria	Bacteroidetes	Actinobacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteria	Alphaproteobacteria	Firmicutes	Bacilli	Clostridia	Lachnospiraceae	Eubacteriaceae	Ruminococcaceae	Clostridiaceae	Oscillospiraceae	Other
gi|256838185|ref|NZ_GG698738.1|:c1258748-1253067|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_A6LIC0|UniRef50_R5DFK8	5682	1	0.0.0.0	7.24733850190324	0	0	0	7.24733850190324	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256841901|ref|NZ_GG698743.1|:86080-89199|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_unknown|UniRef50_A6L8V7	3120	1	0.0.0.0	13.1985183871199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224.374812581039
gi|256840174|ref|NZ_GG698740.1|:804106-807150|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_A6LBK6|UniRef50_R5JHA2	3045	1	0.0.0.0	13.5236050469012	0	0	0	13.5236050469012	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256840952|ref|NZ_GG698741.1|:165377-168649|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_R6JJN9|UniRef50_A6LEC0	3273	1	0.0.0.0	12.5815390674654	0	0	0	12.5815390674654	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256841901|ref|NZ_GG698743.1|:c232209-230224|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_A6L8K9|UniRef50_Q8AB53	1986	1	0.0.0.0	20.7348325114875	0	0	0	20.7348325114875	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256839294|ref|NZ_GG698739.1|:c446580-444547|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_unknown|UniRef50_unknown	2034	2	0.0.0.0	40.491029860191	0	0	0	40.491029860191	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256839294|ref|NZ_GG698739.1|:412972-414927|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_unknown|UniRef50_G8THU4	1956	2	6.1.1.3	42.1057028300759	0	0	0	42.1057028300759	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256840174|ref|NZ_GG698740.1|:399172-401073|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_A6L9D2|UniRef50_A6L9D2	1902	1	0.0.0.0	21.6505664394396	0	0	0	21.6505664394396	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256839294|ref|NZ_GG698739.1|:c943644-941746|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_A6LB51|UniRef50_R6IWF1	1899	1	2.7.13.3	21.684769545979	0	0	0	21.684769545979	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256839294|ref|NZ_GG698739.1|:c65125-63209|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_A6LCT0|UniRef50_F5X7F1	1917	1	3.6.4.13	21.4811566863924	0	0	0	21.4811566863924	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256840174|ref|NZ_GG698740.1|:538774-541080|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_A6LC59|UniRef50_A6LC59	2307	1	3.2.1.23	17.8497517849216	0	0	0	17.8497517849216	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256840952|ref|NZ_GG698741.1|:c12684-10333|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_A6LEN9|UniRef50_A5FEF5	2352	1	3.2.1.21	17.5082386767918	0	0	0	17.5082386767918	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256838185|ref|NZ_GG698738.1|:1076771-1079119|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_unknown|UniRef50_K4IBH1	2349	2	5.99.1.2	35.0611982697439	0	0	0	35.0611982697439	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256839294|ref|NZ_GG698739.1|:1061491-1063842|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_unknown|UniRef50_Q64NE1	2352	1	3.2.1.52	17.5082386767918	0	0	0	17.5082386767918	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256838185|ref|NZ_GG698738.1|:1272587-1274743|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_unknown|UniRef50_R6W323	2157	1	0.0.0.0	19.0910418951387	0	0	0	19.0910418951387	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256840174|ref|NZ_GG698740.1|:589652-591763|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_unknown|UniRef50_E6SVA5	2112	1	0.0.0.0	19.4978112536999	0	0	0	19.4978112536999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256838185|ref|NZ_GG698738.1|:c667144-664961|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_unknown|UniRef50_A6LH84	2184	3	3.1.13.1	56.5650788019426	0	0	0	56.5650788019426	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256838185|ref|NZ_GG698738.1|:c579753-577555|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_A6LGJ6|UniRef50_G8TLW7	2199	1	3.2.1.21	18.7264108084648	0	0	0	18.7264108084648	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256842458|ref|NZ_GG698746.1|:c70114-68750|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_A6L8F6|UniRef50_G8UPW5	1365	1	0.0.0.0	30.1680420277027	0	0	0	30.1680420277027	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256841603|ref|NZ_GG698742.1|:c147136-146078|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_R6IRX6|UniRef50_R6IRX6	1059	1	0.0.0.0	38.8851533218264	0	0	0	38.8851533218264	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256840174|ref|NZ_GG698740.1|:c592890-591832|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_R6IXV9|UniRef50_P0A992	1059	1	4.1.2.13	38.8851533218264	0	0	0	38.8851533218264	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256840952|ref|NZ_GG698741.1|:203616-204653|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_A6LE92|UniRef50_Q5L1E6	1038	1	5.3.1.23	39.6718471751582	0	0	0	39.6718471751582	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256838185|ref|NZ_GG698738.1|:c1132949-1131840|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_A6LI34|UniRef50_I4ANY7	1110	1	0.0.0.0	37.098538169202	0	0	0	37.098538169202	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256840174|ref|NZ_GG698740.1|:756866-757984|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_A6LBN7|UniRef50_D4IL01	1119	1	0.0.0.0	36.8001585056427	0	0	0	36.8001585056427	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256839294|ref|NZ_GG698739.1|:c496671-495586|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_A6LA29|UniRef50_R7F4F8	1086	1	0.0.0.0	37.9183953663114	0	0	0	37.9183953663114	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256838185|ref|NZ_GG698738.1|:c1251350-1250253|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_R5DLE2|UniRef50_R7J023	1098	2	0.0.0.0	75.0079733475669	0	0	0	75.0079733475669	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256839294|ref|NZ_GG698739.1|:802718-803812|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_R6IPQ2|UniRef50_R6IPQ2	1095	2	2.7.13.3	75.2134746444095	0	0	0	75.2134746444095	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256842458|ref|NZ_GG698746.1|:74475-75425|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_K5ZY85|UniRef50_D9RU38	951	1	2.4.2.53	43.3011328788793	0	0	0	43.3011328788793	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256842333|ref|NZ_GG698745.1|:c28271-27303|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_K6AQ64|UniRef50_R5S0C0	969	1	0.0.0.0	42.4967774693645	0	0	0	42.4967774693645	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256840174|ref|NZ_GG698740.1|:c815429-814503|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_A6LBJ9|UniRef50_R5M5T6	927	1	0.0.0.0	44.4221978077823	0	0	0	44.4221978077823	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256838185|ref|NZ_GG698738.1|:c939550-938618|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_K6A9T8|UniRef50_R5DMK3	933	1	0.0.0.0	44.1365245099831	0	0	0	44.1365245099831	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256839294|ref|NZ_GG698739.1|:329432-330451|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_K6AEU5|UniRef50_K5ZL55	1020	1	0.0.0.0	40.3719385958963	0	0	0	40.3719385958963	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256839294|ref|NZ_GG698739.1|:633346-634365|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_A6LAK3|UniRef50_R5V9I9	1020	1	0.0.0.0	40.3719385958963	0	0	0	40.3719385958963	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256838185|ref|NZ_GG698738.1|:890563-891540|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_R6JL12|UniRef50_R6WLL7	978	1	2.7.13.3	42.1057028300759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	715.79694811129
gi|256838185|ref|NZ_GG698738.1|:1245914-1246894|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_unknown|UniRef50_Q8A624	981	2	2.7.1.11	83.953878425717	0	0	0	83.953878425717	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256840174|ref|NZ_GG698740.1|:21757-22752|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_A6L8Y7|UniRef50_R6IT08	996	1	0.0.0.0	41.3447563933878	0	0	0	41.3447563933878	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256839294|ref|NZ_GG698739.1|:379904-380902|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_A6L9P6|UniRef50_A6KY06	999	1	0.0.0.0	41.22059796578	0	0	0	41.22059796578	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256839294|ref|NZ_GG698739.1|:831595-832593|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_K5Z6Q9|UniRef50_D1AQD6	999	1	0.0.0.0	41.22059796578	0	0	0	41.22059796578	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256838185|ref|NZ_GG698738.1|:c767810-766818|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_A6LHD8|UniRef50_R7J467	993	1	0.0.0.0	41.469665022975	0	0	41.469665022975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256839294|ref|NZ_GG698739.1|:1060081-1061361|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_A6LBG7|UniRef50_Q73WG1	1281	1	2.1.2.1	32.1462742918144	0	0	0	32.1462742918144	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256840174|ref|NZ_GG698740.1|:380963-382234|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_R6WYL6|UniRef50_B3EI85	1272	1	3.6.4.12	32.3737243457659	0	0	0	32.3737243457659	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256841901|ref|NZ_GG698743.1|:c269346-268054|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_A6L8I3|UniRef50_R7EVE7	1293	1	0.0.0.0	31.8479329990829	0	0	0	31.8479329990829	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256839294|ref|NZ_GG698739.1|:121936-123225|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_A6LCN6|UniRef50_R6WZR6	1290	2	0.0.0.0	63.8439959190918	0	0	0	63.8439959190918	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256840952|ref|NZ_GG698741.1|:90994-92277|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_R6WZJ2|UniRef50_B2GAM0	1284	1	4.2.1.11	32.0711661743101	0	0	0	32.0711661743101	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256838185|ref|NZ_GG698738.1|:c613723-612434|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_R6ISM6|UniRef50_R6B841	1290	1	0.0.0.0	31.9219979595459	0	0	0	31.9219979595459	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256841603|ref|NZ_GG698742.1|:c340403-339153|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_A6LFF3|UniRef50_A6LFF3	1251	1	0.0.0.0	32.9171681597236	0	0	0	32.9171681597236	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256838185|ref|NZ_GG698738.1|:c373193-371934|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_A6LGT3|UniRef50_P59916	1260	1	0.0.0.0	32.6820455300113	0	0	0	32.6820455300113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256838185|ref|NZ_GG698738.1|:1025035-1026297|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_A6LHV1|UniRef50_R7EIE4	1263	2	0.0.0.0	65.2088319363645	0	0	0	65.2088319363645	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256840952|ref|NZ_GG698741.1|:84596-85936|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_R6X4I3|UniRef50_R5VG84	1341	1	0.0.0.0	30.7079622429636	0	0	0	30.7079622429636	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256840952|ref|NZ_GG698741.1|:c707200-705884|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_A6LD00|UniRef50_R5DEJ3	1317	1	0.0.0.0	31.2675606437465	0	0	0	31.2675606437465	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256840174|ref|NZ_GG698740.1|:654017-655183|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_A6LBX6|UniRef50_R5IL56	1167	1	0.0.0.0	35.2865273074672	0	0	0	35.2865273074672	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256842584|ref|NZ_GG698747.1|:51930-53060|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_C3R3C7|UniRef50_J9D0V5	1131	1	0.0.0.0	36.4097058955033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	618.965000223556
gi|256838185|ref|NZ_GG698738.1|:c279959-278730|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_A6LH46|UniRef50_E4T6S0	1230	1	0.0.0.0	33.4791685917189	0	0	0	33.4791685917189	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256840952|ref|NZ_GG698741.1|:56880-58112|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_R5DS60|UniRef50_Q5L8L7	1233	1	0.0.0.0	33.3977107605955	0	0	0	33.3977107605955	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|256840952|ref|NZ_GG698741.1|:206718-207905|563193|g__Parabacteroides.s__Parabacteroides_sp_D13|UniRef90_A6LE88|UniRef50_O83217	1188	1	0.0.0.0	34.6627755621332	0	0	0	34.6627755621332	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105722|ref|NZ_JH976504.1|:270409-271050|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LI48|UniRef50_Q64RF9	642	1	0.0.0.0	64.1423323486202	0	0	0	64.1423323486202	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105719|ref|NZ_JH976501.1|:472392-473036|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6JKZ5|UniRef50_R7JK47	645	1	0.0.0.0	63.8439959190918	0	0	0	63.8439959190918	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105721|ref|NZ_JH976503.1|:268229-268876|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_unknown|UniRef50_R5JXG7	648	3	1.15.1.1	190.645265591732	0	0	0	190.645265591732	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105721|ref|NZ_JH976503.1|:c156012-155395|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6IPH6|UniRef50_R6IPH6	618	2	0.0.0.0	133.266593423347	0	0	0	133.266593423347	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105718|ref|NZ_JH976500.1|:658311-658934|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6WTW9|UniRef50_R6WTW9	624	1	0.0.0.0	65.9925919355997	0	0	0	65.9925919355997	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105724|ref|NZ_JH976506.1|:c280961-280257|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R5DNU5|UniRef50_R7H1F5	705	1	2.1.1.198	58.4104643515095	0	0	0	58.4104643515095	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105723|ref|NZ_JH976505.1|:c143064-142396|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6IHA3|UniRef50_D2QHY8	669	1	0.0.0.0	61.5536283524876	0	0	0	61.5536283524876	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105719|ref|NZ_JH976501.1|:289966-290529|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LHB5|UniRef50_A6LHB5	564	1	0.0.0.0	73.0130804393869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1241.22236746958
gi|410105724|ref|NZ_JH976506.1|:344282-344815|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_K6ARA6|UniRef50_K6ARA6	534	1	0.0.0.0	77.1149388910378	0	0	0	77.1149388910378	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105724|ref|NZ_JH976506.1|:c130310-129780|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6JD14|UniRef50_R5DL49	531	1	0.0.0.0	77.5506165118911	0	0	0	77.5506165118911	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105722|ref|NZ_JH976504.1|:203627-204217|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LIA5|UniRef50_Q8A633	591	1	0.0.0.0	69.6774574751509	0	0	0	69.6774574751509	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105722|ref|NZ_JH976504.1|:167792-168391|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LID6|UniRef50_R5B908	600	1	0.0.0.0	68.6322956130237	0	0	0	68.6322956130237	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105723|ref|NZ_JH976505.1|:106718-107317|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_unknown|UniRef50_Q8KED5	600	1	0.0.0.0	68.6322956130237	0	0	0	68.6322956130237	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105725|ref|NZ_JH976507.1|:c232454-231870|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6L8V4|UniRef50_A6L8V4	585	1	0.0.0.0	70.3920980646397	0	0	0	70.3920980646397	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105728|ref|NZ_JH976510.1|:97804-98637|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6JIH3|UniRef50_H9UIA5	834	1	0.0.0.0	49.3757522395854	0	0	0	49.3757522395854	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105720|ref|NZ_JH976502.1|:c77452-76562|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LEJ7|UniRef50_A6LEJ7	891	1	0.0.0.0	46.2170340828442	0	0	0	46.2170340828442	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105721|ref|NZ_JH976503.1|:200682-201563|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LB43|UniRef50_A6LB43	882	1	0.0.0.0	46.6886364714447	0	0	0	46.6886364714447	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105724|ref|NZ_JH976506.1|:c131203-130442|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LF92|UniRef50_A6LF92	762	3	0.0.0.0	162.12353294415	0	0	0	162.12353294415	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105719|ref|NZ_JH976501.1|:c825969-825241|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LFY5|UniRef50_A6LFY5	729	1	0.0.0.0	56.4874861012541	0	0	0	56.4874861012541	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105723|ref|NZ_JH976505.1|:32465-33196|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6L902|UniRef50_A6L902	732	1	0.0.0.0	56.2559800106751	0	0	0	56.2559800106751	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105721|ref|NZ_JH976503.1|:c261432-260623|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LB94|UniRef50_A6LB94	810	1	0.0.0.0	50.8387374911286	0	0	0	50.8387374911286	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105718|ref|NZ_JH976500.1|:727815-728582|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LAK6|UniRef50_A6LAK6	768	1	0.0.0.0	53.6189809476747	0	0	0	53.6189809476747	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105721|ref|NZ_JH976503.1|:c489136-488372|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LBU4|UniRef50_A6LBU4	765	1	0.0.0.0	53.829251461195	0	0	0	53.829251461195	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105737|ref|NZ_JH976519.1|:c586-335|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_B3JMD4|UniRef50_W1I4B4	252	1	0.0.0.0	163.410227650056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2777.97387005096
gi|410105722|ref|NZ_JH976504.1|:c373-86|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_K6A599|UniRef50_K6ARV0	288	1	0.0.0.0	142.983949193799	0	0	0	142.983949193799	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105720|ref|NZ_JH976502.1|:704217-704513|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6JGS8|UniRef50_R6JGS8	297	1	0.0.0.0	138.651102248533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2357.06873822506
gi|410105720|ref|NZ_JH976502.1|:c167571-167356|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LEB7|UniRef50_A6LEB7	216	1	0.0.0.0	190.645265591732	0	0	0	190.645265591732	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105723|ref|NZ_JH976505.1|:31307-31768|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6L8Z9|UniRef50_A6L8Z9	462	1	0.0.0.0	89.1328514454853	0	0	0	89.1328514454853	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105722|ref|NZ_JH976504.1|:c135019-134546|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LIG3|UniRef50_A6LIG3	474	1	0.0.0.0	86.8763235607895	0	0	0	86.8763235607895	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105722|ref|NZ_JH976504.1|:203121-203594|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LIA6|UniRef50_R5DNM7	474	1	0.0.0.0	86.8763235607895	0	0	0	86.8763235607895	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105722|ref|NZ_JH976504.1|:204217-204687|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LIA4|UniRef50_I1YS47	471	2	0.0.0.0	174.859351880315	0	0	0	174.859351880315	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105718|ref|NZ_JH976500.1|:c264482-264051|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LCK7|UniRef50_R5SMM9	432	1	5.3.1.6	95.3226327958662	0	0	0	95.3226327958662	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105723|ref|NZ_JH976505.1|:199801-200310|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6Y551|UniRef50_E4T1J2	510	2	0.0.0.0	161.487754383585	0	0	0	161.487754383585	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105718|ref|NZ_JH976500.1|:450600-451088|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6L9N0|UniRef50_W0Q2C2	489	1	0.0.0.0	84.2114056601517	0	0	0	84.2114056601517	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105718|ref|NZ_JH976500.1|:449138-449626|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6L9N0|UniRef50_W0Q2C2	489	1	0.0.0.0	84.2114056601517	0	0	0	84.2114056601517	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105720|ref|NZ_JH976502.1|:93570-93950|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LEG8|UniRef50_B0JY40	381	1	0.0.0.0	108.0823552961	0	0	0	108.0823552961	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105720|ref|NZ_JH976502.1|:c462308-461967|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6IMB6|UniRef50_A6LDN5	342	1	0.0.0.0	120.407536163199	0	0	0	120.407536163199	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105721|ref|NZ_JH976503.1|:c62267-61917|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6ILQ2|UniRef50_R6E4R8	351	1	0.0.0.0	117.320163441066	0	0	0	117.320163441066	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105725|ref|NZ_JH976507.1|:c167387-166980|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_R6IFP9|UniRef50_R6IFP9	408	1	0.0.0.0	100.929846489741	0	0	0	100.929846489741	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|410105718|ref|NZ_JH976500.1|:99970-100392|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_K6BA42|UniRef50_K6BA42	423	1	0.0.0.0	97.3507739191825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1654.9631566261
